time,antenna,motusTagID,rssi
2021-09-26 20:02:30,2,57951,-103
2021-09-26 20:02:31,2,57951,-102
2021-09-26 20:02:32,2,57951,-99
2021-09-26 20:02:32,2,57952,-103
2021-09-26 20:02:34,2,57951,-102
2021-09-26 20:02:34,2,57952,-102
2021-09-26 20:02:35,2,57952,-99
2021-09-26 20:02:35,2,57951,-102
2021-09-26 20:02:36,2,57951,-94
2021-09-26 20:02:36,2,57952,-101
2021-09-26 20:02:37,2,57951,-104
2021-09-26 20:02:38,2,57952,-99
2021-09-26 20:02:39,2,57952,-101
2021-09-26 20:02:41,2,57952,-102
2021-09-26 20:02:41,2,57951,-106
2021-09-26 20:02:42,2,57952,-101
2021-09-26 20:02:42,2,57951,-103
2021-09-26 20:02:43,2,57952,-102
2021-09-26 20:02:44,2,57952,-105
2021-09-26 20:02:44,2,57951,-99
2021-09-26 20:02:45,2,57951,-106
2021-09-26 20:02:46,2,57952,-102
2021-09-26 20:02:46,2,57951,-105
2021-09-26 20:02:47,2,57952,-96
